fid,geoc_maj,etage,ty_couv_et,densite,hauteur,cl_age_et,eta_ess_pc
"25898","-616931,85+243059,87",SUP,F,"75","4","10",FX100
"25899","-616932,71+217977,12",SUP,MF,"75","20",JIN,EO30EA20FH10PE10SE20TO10
"25900","-616933,66+243380,05",SUP,F,"75","5","10",FX90FN10
"25901","-616935,14+209775,36",SUP,MF,"75","21",JIN,EO30PE20FH10TO20RX10SE10
"25902","-616935,63+221694,08",SUP,R,"65","17",VIN,TO70SB10FH20
"25903","-616938,05+254650,15",SUP,MM,"75","21",VIN,TO30EN10SE10FO20PE20BJ10
"25904","-616938,77+241678,54",SUP,F,"85","15","30",PE40FT30ER20BP10
"25905","-616940,84+222230,63",SUP,MR,"75","16",VIN,TO40SB30FO20FH10
"25906","-616943,69+246046,30",SUP,MF,"75","20",JIN,BP20ER20PE20FT10SE20PB10
"25907","-616944,85+232918,30",SUP,F,"85","23",JIN,EO20PE20TA20BJ10ES10FR10FT10
"25908","-616945,34+209467,37",SUP,R,"65","20","50",RZ90RX10
"25909","-616951,12+201805,12",SUP,MF,"65","22",VIN,EA20EO20FO20FH10PB30
"25910","-616952,68+233301,65",SUP,R,"85","23","50",PR90EB10
"25911","-616955,51+223988,12",SUP,R,"85","17","50",PB60EB20SB10PE10
"25912","-616960,53+209951,51",SUP,MF,"75","20",JIN,EO20ES20FT20PE10PU30
"25913","-616960,62+234992,86",SUP,F,"55","22",VIN,ES50CR20EO10FT10HG10
"25914","-616961,31+246723,16",SUP,F,"75","21",VIN,ES40CR20HG20FT10TA10
"25915","-616961,98+224891,64",SUP,R,"65","14",VIN,TO70EB10SB10FH10
"25916","-616962,30+256447,02",SUP,MM,"75","19",VIN,TO40SE10FO20PE20BJ10
"25917","-616963,40+227137,16",SUP,F,"85","23",JIN,ER30PE30CR20FT10RX10
"25918","-616963,99+203024,06",SUP,F,"85","25",VIN,ES50FT20TA10PB20
"25919","-616964,36+250803,18",SUP,MF,"65","24",JIN,PE40ER20BJ10SE20PB10
"25920","-616966,96+249053,09",SUP,R,"55","18","50",EB40SB40EO10FI10
"25921","-616968,15+209671,11",SUP,R,"75","21",JIN,PB30TO30SE20EO10PE10
"25922","-616968,82+253090,24",SUP,F,"85","21",VIN,BJ50EO20ES10FT10SE10
"25923","-616970,90+226639,64",SUP,F,"95","21",JIN,ES40FT20CR10EO10PE10TA10
"25924","-616972,08+243690,19",SUP,F,"55","21",VIN,CR30ES20HG20EO10FT10RX10
"25925","-616974,83+246849,01",SUP,MF,"75","21",VIN,EO20ES20BJ10FT10PE10SE20PB10
"25926","-616974,92+246517,19",SUP,F,"85","21",VIN,ES30HG30CR10EO10FT10SE10
"25927","-616978,33+204507,11",SUP,R,"85","22","50",RZ90PB10
"25928","-616978,87+214474,17",SUP,F,"65","14",JIN,EO40FH20PE20SE20
"25929","-616981,13+235774,10",SUP,MF,"55","19",JIN,EO20ES20FI20FT10SE20RX10
"25930","-616981,67+226913,37",SUP,F,"85","24",VIN,ES40EO20BJ10FO10FT10TA10
"25931","-616982,02+247593,42",SUP,F,"75","23",VIN,ES30CR20PE20EO10FT10RX10
"25932","-616986,31+227483,97",SUP,F,"95","21",JIN,ES60EO10FT10PE10TA10
"25933","-616986,33+237933,28",SUP,MM,"35","16","50",EB20PB20SB10BP20ER20FT10
"25934","-616989,56+233851,72",SUP,R,"35","19",VIN,EN40EB20ML10RX10EO20
"25935","-616993,00+224573,74",SUP,MF,"75","20",JIN,ER30PE30FT10SE20PB10
"25936","-616993,41+205474,41",SUP,MR,"65","18",JIN,PB20SE20TO20ER20FI10FT10
"25937","-616994,16+234171,83",SUP,R,"65","22","50",PR100
"25938","-616994,64+210419,78",SUP,MR,"65","20",JIN,PB40PU20ER20FT10PE10
"25939","-616996,16+254844,21",SUP,F,"75","25","70",PE60BP10ER10FT10SE10
"25940","-616996,50+242195,50",SUP,MF,,"2","10",FXRX
"25941","-616997,77+234318,46",SUP,MF,"85","22",VIN,ES20FT20CR10EO10HG10PB20SE10
"25942","-616997,78+251200,71",SUP,MF,"55","19","50",PE30EO20FT10EB20SB20
"25943","-616998,58+216481,45",SUP,MM,"25","16",JIN,SB40RX10EO40FH10
"25944","-617001,24+231694,52",SUP,F,"45","19",VIN,CR30EO30HG20ES10FT10
"25945","-617002,05+221230,45",SUP,R,"65","16",JIN,EB40SB30TO10PE20
"25946","-617005,98+230444,04",SUP,F,"95","19","50",CR20ES20PE20BP10EO10FT10TA10
"25947","-617006,37+245822,85",SUP,MF,"75","21",JIN,CR40ER20FT10SE20PB10
"25948","-617006,67+232557,00",SUP,R,"65","18","50",EB60PB20SB10BP10
"25949","-617007,09+256239,33",SUP,F,"85","22",VIN,ES40EO20PE20BJ10FT10
"25950","-617009,75+239534,13",SUP,MF,"55","20",JIN,BP20ER20FT20PE10PI20SE10
"25951","-617017,63+242649,33",SUP,F,"35","22",VIN,CR20EO20ES20FR10FT10TA10SE10
"25952","-617018,29+252205,42",SUP,F,"85","15","50",ES30BP20EO20HG20FT10
"25953","-617018,35+225962,48",SUP,F,"65","19",VIN,CR60ES20FT20
"25954","-617024,39+202437,33",SUP,R,"45","26","90",PB60PR30FT10
"25955","-617027,05+231991,30",SUP,MF,"75","21","70",ER30BP20FT10PE10EB10RX10SB10
"25956","-617029,48+241619,59",SUP,F,"65","21",JIN,CR20EO20ES20FI10FT10HG10TA10
"25957","-617030,38+251712,80",SUP,MF,"65","23",JIN,PE30BJ10BP10EO10EB20SB20
"25958","-617030,66+250036,12",SUP,F,"75","24",JIN,PE50CR20ER10PB10SE10
"25959","-617033,38+251450,34",SUP,MF,"75","18",JIN,PE30BJ20EO20SB20EB10
"25960","-617035,05+249380,85",SUP,F,"85","15","30",PE50EO20BP10PB10SE10
"25961","-617035,29+242808,24",SUP,F,,"3","10",FX
"25962","-617036,87+236823,00",SUP,F,"75","22",JIN,ES20PE20TA20BP10EO10FT10SE10
"25963","-617037,19+229677,26",SUP,F,"85","26",VIN,ES50EO20CR10HG10TA10
"25964","-617039,03+229992,10",SUP,F,"95","23",VIN,ES70EO20FT10
"25965","-617042,50+213204,18",SUP,F,"75","24",VIN,ES40CR20EO20FT10RX10
"25966","-617042,50+248750,69",SUP,MF,"65","20",JIN,EO30ES20FT10PE10SB20EB10
"25967","-617043,64+225760,51",SUP,F,"95","21",VIN,CR70ES20HG10
"25968","-617047,00+249835,65",SUP,MR,"65","20",JIN,EB30SB30PB10PE20EO10
"25969","-617049,52+231433,17",SUP,MF,"75","22",VIN,ER30FR10FT10TA10PU20SB20
"25970","-617050,44+204252,13",SUP,MM,"85","21",JIN,PB40SB10ER20FI20FT10
"25971","-617052,41+214817,43",SUP,MF,"75","20",JIN,EO40PE20FH10EB20SB10
"25972","-617054,52+217803,95",SUP,MF,"45","20",JIN,EA30EO30PE10SB20TO10
"25973","-617055,45+224300,60",SUP,R,"65","21","50",RZ100
"25974","-617056,82+213900,45",SUP,MR,"65","19",VIN,TO40SB20FO20EO10FH10
"25975","-617056,91+250357,76",SUP,F,"65","17",JIN,CR50ER10FI10FT10PB10SE10
"25976","-617057,08+211594,27",SUP,MF,"65","18",JIN,PE30ER20FT10SE20PB10PU10
"25977","-617058,35+256563,82",SUP,MF,"75","23",VIN,PE30BJ10BP10FT10EB20SB20
"25978","-617059,93+210249,14",SUP,F,"85","20",JIN,FO30ES20EO10FT10PE10SE10TO10
"25979","-617059,94+226228,03",SUP,F,"85","21",VIN,CR70ES20FT10
"25980","-617059,96+238349,15",SUP,MF,"45","20",JIN,ER30FI20FT10PB20RX10SE10
"25981","-617061,74+221080,63",SUP,F,"75","12","30",PE70ER20RX10
"25982","-617064,15+244537,76",SUP,MR,"75","22",VIN,TO50SE10ER20BJ10FT10
"25983","-617066,20+220984,63",SUP,MF,"75","17",JIN,FO50EO10FH10TO20SB10
"25984","-617070,32+222348,15",SUP,F,"75","22",JIN,EO30PE30FH10FR10SB10TO10
"25985","-617070,64+248120,16",SUP,MM,"35","22",VIN,PB30SE20ER20BJ10FT10PE10
"25986","-617071,20+212965,32",SUP,F,"75","16",JIN,ES60EO20FT10PE10
"25987","-617072,32+230679,86",SUP,F,"95","21",JIN,EO20ES20FI20BJ10FT10TA10RX10
"25988","-617074,92+233161,64",SUP,MM,"95","22","50",PR40SE10BP20ER20PE10
"25989","-617077,09+236171,72",SUP,F,"85","24",VIN,ES40CR30EO10FT10TA10
"25990","-617077,17+248436,44",SUP,MF,"65","20",JIN,BJ30ES20FT10HG10SE20RX10
"25991","-617078,11+244220,79",SUP,MF,"75","22",VIN,CR30ER20BJ10FT10PB20SE10
"25992","-617079,40+236801,49",SUP,F,"75","24",VIN,ES60TA20EO10FT10
"25993","-617081,75+229461,50",SUP,F,"85","23","50",BP20ER20PE20FT10HG10TA10SE10
"25994","-617082,17+240880,27",SUP,F,"55","11","30",PE40EO20FT20BP10PB10
"25995","-617084,18+225043,73",SUP,F,"85","24",VIN,ER30PE30CR20FT10SE10
"25996","-617084,92+230494,93",SUP,F,"95","25","50",PE70ER20FT10
"25997","-617089,76+234041,71",SUP,R,"65","17",JIN,SB30EB20EN20ML10TO10FH10
"25998","-617090,34+246810,36",SUP,MF,"75","26",VIN,PE30ER20BP10FT10PB20SE10
"25999","-617092,50+249415,21",SUP,MF,"75","24",VIN,PE40BJ20EO10SE20PB10
"26000","-617092,54+252465,74",SUP,F,"65","22",VIN,CR70ER20FT10
"26001","-617092,62+234704,02",SUP,F,"95","24",VIN,ES40CR20EO20FT10HG10
"26002","-617095,76+236442,50",SUP,F,"75","24",VIN,ES60TA20EO10FT10
"26003","-617101,43+221541,49",SUP,MF,"75","19",JIN,PE30EO20FX10SB20EB10TO10
"26004","-617101,69+242391,99",SUP,F,"65","19",JIN,CR20ES20EO10FT10HG10TA10SE20
"26005","-617104,55+235388,73",SUP,F,"85","8","10",ER40PE30FT20BP10
"26006","-617104,64+212523,74",SUP,F,"75","22",JIN,EO30ES30FT20PE20
"26007","-617106,21+246186,15",SUP,F,"75","20",JIN,CR40ER20FI10FT10HG10RX10
"26008","-617107,06+220611,71",SUP,F,,"3","10",FX
"26009","-617107,58+243414,95",SUP,F,,"3","10",FXFN
"26010","-617109,18+217363,14",SUP,MF,"75","22",JIN,PE30EA20EO20SB20RX10
"26011","-617111,96+228774,92",SUP,MF,"55","6","10",FX60RX40
"26012","-617114,60+217130,02",SUP,MR,"65","16",JIN,TO40SB20FO20EO10FH10
"26013","-617115,52+211733,12",SUP,F,"85","18",JIN,EO30ES30PE20FT10RX10
"26014","-617117,33+202880,28",SUP,MF,"25","23",VIN,ES40FT20TA10PB30
"26015","-617120,16+231685,06",SUP,F,"75","23",VIN,ES30CR20EO20FT10HG10TA10
"26016","-617120,17+204077,95",SUP,MF,"75","17",VIN,EO20FO20FH10FT10TO20RX10SB10
"26017","-617121,00+235965,11",SUP,F,"85","8","10",ER40FT30FI20FX10
"26018","-617121,24+236127,25",SUP,MR,"55","22",VIN,PU50RX10ER20CR10FI10
"26019","-617121,48+228246,97",SUP,R,"75","17",JIN,EB40SB30TO20FX10
"26020","-617122,23+247180,67",SUP,F,"75","22",VIN,CR40ES30FT10PE10RX10
"26021","-617123,25+203711,75",SUP,F,"85","22",JIN,PE60EO20FH10FT10
"26022","-617125,01+234616,52",SUP,F,"85","26","70",PE60ER20BP10FT10
"26023","-617125,07+250604,59",SUP,F,"75","20",JIN,ES60FI10FT10HG10SE10
"26024","-617126,74+226566,89",SUP,F,"85","23",VIN,CR70ES20HG10
"26025","-617131,60+232377,00",SUP,F,"65","14","30",BP30ER30FT20PE10RX10
"26026","-617133,49+244874,96",SUP,MM,"65","18",JIN,PB20SB20EB10EO20FI20FT10
"26027","-617134,60+230106,65",SUP,F,"95","23",JIN,PE40ER30FT20BP10
"26028","-617134,72+237779,64",SUP,F,"95","16","50",ES30FT20BJ10BP10EO10FR10PE10
"26029","-617136,75+252073,24",SUP,F,"85","18","50",BP40ES20EO10FT10PE10RX10
"26030","-617140,31+253652,74",SUP,F,"75","24",VIN,ES30PE30CR20FT10SE10
"26031","-617140,99+216114,57",SUP,F,"85","16",JIN,EA30EO30FH20PE10RX10
"26032","-617142,66+213665,07",SUP,F,"65","19",JIN,EO40ES20TA20FT10RX10
"26033","-617143,43+254378,93",SUP,F,"75","19",JIN,BP20EO20PE20ES10FT10SE20
"26034","-617143,60+224184,48",SUP,F,"45","8","10",PE50ER30BP10FT10
"26035","-617144,53+235279,58",INF,F,"45","8","10",ER40FT30FI20FX10
"26036","-617144,53+235279,58",SUP,F,"45","22",VIN,ES30EO20FT20FI10HG10TA10
"26037","-617146,98+224575,49",SUP,R,"75","16",VIN,SB30TO30EN20PE20
"26038","-617147,72+245077,24",SUP,MF,"85","15","30",PE40BP10ER10FT10SE20PB10
"26039","-617148,30+213422,69",SUP,F,"85","21",JIN,ES40EO20FT10PE10TA10RX10
"26040","-617148,87+247910,75",SUP,MF,"75","24",VIN,ER20PE20BP10FT10PB20SE20
"26041","-617149,06+254246,66",SUP,F,"85","21",VIN,ES40HG20CR10EO10FT10RX10
"26042","-617150,26+232099,41",SUP,F,"65","6","10",FX80RX20
"26043","-617152,10+214110,94",SUP,MM,"75","21",JIN,EB20PB20SB10PE40FX10
"26044","-617152,33+225478,84",SUP,F,"65","23",VIN,CR40ER30FI10FT10RX10
"26045","-617155,81+209323,67",SUP,MR,"75","17",JIN,TO30SB20EB10PR10PE20EO10
"26046","-617157,59+235130,83",SUP,F,"85","8","10",ER40PE30FT20BP10
"26047","-617158,41+231069,30",SUP,F,"85","24",VIN,ES50CR10FT10HG10TA10RX10
"26048","-617160,88+254091,16",SUP,F,"95","14","30",ES30BP20EO20HG20FT10
"26049","-617163,23+254546,00",SUP,F,"85","13","30",PE70ER10FT10SB10
"26050","-617163,92+223541,56",SUP,MR,"45","13","30",PB50EB20PE30
"26051","-617165,46+236601,60",SUP,F,"75","24",VIN,ES60TA20EO10FT10
"26052","-617169,78+233357,39",SUP,R,"65","16","30",RZ80RX10BP10
"26053","-617170,44+223941,48",SUP,R,"75","12","30",PB60EB30PE10
"26054","-617171,38+235765,47",SUP,MF,"65","22",JIN,BP20ER20FT20PE10SE20RX10
"26055","-617171,80+227241,22",SUP,F,"65","23",JIN,EO30BP20PE20FT10SE20
"26056","-617173,29+251035,54",SUP,MM,"65","18","50",EB30SB20PE40FT10
"26057","-617176,35+234485,20",SUP,MF,"65","23",VIN,CR20ER20FT10HG10PB20PU10SE10
"26058","-617178,68+232886,65",SUP,R,"75","24","50",PR100
"26059","-617180,46+227436,72",SUP,F,"85","22",JIN,ES30EO20TA20CR10FT10PE10
"26060","-617182,79+218750,73",SUP,MR,"85","16",JIN,EB40SB20PI10FI20EO10
"26061","-617183,86+244280,85",SUP,MF,"75","14","30",BP20ER20PE20FT10SE20PB10
"26062","-617188,62+222323,29",SUP,R,"35","17",JIN,PB60EB30FX10
"26063","-617193,58+225761,58",SUP,F,"85","21",VIN,ER40CR20FI20FT10TA10
"26064","-617194,53+247655,94",SUP,MF,"75","24",VIN,PE30ER20FT10PB20SE20
"26065","-617195,28+237195,42",SUP,F,"85","17","50",ES30PE20BP10EO10FR10FT10TA10
"26066","-617195,60+236374,04",SUP,F,"85","11","10",ER30PE30FT20BP10FX10
"26067","-617198,97+217613,71",SUP,MF,"65","16",JIN,EO40PE20FH10SB30
"26068","-617200,45+209899,81",SUP,MR,"75","20",VIN,PU50SE10TO10ER20FH10
"26069","-617200,80+209546,81",SUP,F,"75","20",JIN,PE30EO20FH20FO10RX10SE10
"26070","-617210,65+248562,03",SUP,MF,"85","18",JIN,FO40BJ20EO10TO20SE10
"26071","-617217,46+216723,16",SUP,MF,"75","22",VIN,EO40EA20FH10SE20TO10
"26072","-617219,17+236732,95",SUP,F,"65","23",VIN,ES50BJ20EO10FT10TA10
"26073","-617220,00+228577,13",SUP,F,"75","16",JIN,FO60FH20EO10SB10
"26074","-617220,25+229833,91",SUP,F,"45","22",VIN,BP20EO20ES20FT10TA10PB20
"26075","-617220,31+238915,29",SUP,MM,"65","21",JIN,PB20PG10PU10SE10ER20FI20FT10
"26076","-617224,06+231411,64",SUP,F,"75","24",VIN,ES40CR30EO10FT10TA10
"26077","-617227,75+204155,04",SUP,MR,"85","25",VIN,PB60RX10ER10FI10FT10
"26078","-617228,19+251304,17",SUP,MM,"65","18","50",EB30SB20PE40FT10
"26079","-617232,71+207981,06",SUP,R,"75","8","10",RZ100
"26080","-617234,90+241980,25",SUP,F,"75","23",JIN,ES40CR20EO10FT10TA10RX10
"26081","-617237,30+221672,66",SUP,MM,"65","19",JIN,EB30SB20PE30EO10FH10
"26082","-617238,76+240272,91",SUP,F,"65","24",JIN,EO30PE30BP10ES10FT10TA10
"26083","-617241,64+224726,02",SUP,MR,"65","12",JIN,TO60SB10FO30
"26084","-617242,06+249433,96",SUP,MF,"55","21",VIN,BJ30ER20FO10PE10EB20SB10
"26085","-617242,22+235033,28",SUP,F,"85","23",VIN,ES40EO20FI20CR10HG10
"26086","-617243,49+232510,76",SUP,MF,"85","22","70",BP30ER20PE10EB20PI10SB10
"26087","-617243,52+246133,17",SUP,MR,"55","20",JIN,PR30PB20SE10BP20EO10FT10
"26088","-617244,19+226316,69",SUP,F,"85","21",VIN,CR60ES20FT10PU10
"26089","-617245,20+229273,90",SUP,F,"85","20",JIN,EO20ES20FI20FT10HG10TA10RX10
"26090","-617248,01+238045,36",SUP,R,,"1","10",RZ
"26091","-617251,63+255617,97",SUP,F,"75","21",VIN,BJ40EO20ES10FT10SE10TO10
"26092","-617253,69+239835,36",SUP,MR,"55","23",VIN,PB30PR20PU10SE10FT20ER10
"26093","-617254,98+253935,24",SUP,F,"85","22",VIN,CR70ER20FT10
"26094","-617255,91+250646,24",SUP,MF,"75","25","70",PE30ER20BP10FT10PB20SE10
"26095","-617255,98+204679,74",SUP,F,"95","22",JIN,ES40FT20EO10FI10TA10PB10
"26096","-617259,27+243277,03",SUP,F,,"3","10",FX
"26097","-617262,69+221947,15",SUP,R,"75","18",VIN,TO70SB20FH10
"26098","-617263,21+228964,34",SUP,F,"85","20",JIN,ER30BP20PE20FT10TA10SE10
"26099","-617263,83+224257,27",SUP,MR,"65","11","30",RZ60RX10FI20EO10
"26100","-617266,25+224858,25",SUP,MR,"85","16",JIN,TO60FO30FH10
"26101","-617269,53+238552,08",SUP,MF,"55","6","10",FX60RX40
"26102","-617269,82+222422,84",SUP,MF,"85","22",VIN,PE30ER20FT10PB40
"26103","-617270,09+221210,29",SUP,R,"65","17",VIN,TO70SB20FO10
"26104","-617270,30+235688,22",SUP,F,"25","17",JIN,EO20FO20BJ10ES10FN10FT10SE20
"26105","-617270,54+221469,69",SUP,MF,"85","15",JIN,FO40FH20TO30SB10
"26106","-617270,85+257521,15",SUP,F,"75","23",VIN,BP20ES20PE20EO10FT10PB10SE10
"26107","-617271,49+237051,62",SUP,MF,"45","17",JIN,ER20BJ10FI10FO10FT10SB30EB10
"26108","-617272,91+210400,79",SUP,MR,"65","18",JIN,PB30PU30RX10ER20FT10
"26109","-617272,92+233434,11",SUP,F,"95","23","50",BP40EO20FT20PE20
"26110","-617273,79+251401,25",SUP,MF,"65","20","50",PE40ER20FT10SB20EB10
"26111","-617274,20+227906,77",SUP,F,"85","19",VIN,EO30FT20PE20ES10RX10SE10
"26112","-617274,44+216184,70",SUP,R,"85","25","70",PB80SE10FX10
"26113","-617276,18+241806,09",SUP,F,"65","22",JIN,CR20EO20ES20FI10FT10TA10SB10
"26114","-617276,53+238484,50",SUP,MR,"55","23",JIN,PR30SE20PB10ER20FI10FT10
"26115","-617276,68+241465,86",SUP,F,"55","23",JIN,ES30CR20FI10FT10TA10EB10SB10
"26116","-617277,12+210150,43",SUP,MR,"65","19",JIN,PU30PB20SE10ER20FT10PE10
"26117","-617278,54+213712,57",SUP,MF,"75","19",JIN,PE40ER20PU20PB10SE10
"26118","-617278,56+218637,91",SUP,F,"85","18",JIN,EO40EA30FH10FT10RX10
"26119","-617281,91+253779,56",SUP,F,"85","21",VIN,CR40ES30EO20FT10
"26120","-617283,01+214340,37",SUP,MR,"65","17",VIN,TO60SB10PE20ER10
"26121","-617285,24+238717,04",SUP,MF,"65","20",JIN,BP20ER20PE20FT10SE20PI10
"26122","-617288,53+220518,30",SUP,F,"75","20",JIN,EO40EA20FT20PE20
"26123","-617288,72+229146,71",SUP,MF,"35","16",JIN,EO20PE20BP10FT10EB20PI10SB10
"26124","-617289,30+247094,37",SUP,F,"75","22",VIN,BJ40ER20FT10PE10SE20
"26125","-617290,98+213237,63",SUP,MF,"75","19",JIN,PE30ER20FT10PB40
"26126","-617292,10+245395,93",SUP,F,"75","22",VIN,EO20ES20FI20FT10HG10PB10SE10
"26127","-617294,48+209993,66",SUP,F,"85","21",JIN,ES30EO20FT20PE10PU20
"26128","-617295,33+251569,30",SUP,MF,"75","26","70",PE50FT10EB20SB20
"26129","-617296,55+250941,94",SUP,MF,"55","19","50",PE30EO20FT10EB20SB20
"26130","-617298,13+236288,08",SUP,F,"55","16",JIN,ES30EO20FI20FT20FX10
"26131","-617298,57+255127,05",SUP,F,"95","15","30",ES40FI20HG20EO10FT10
"26132","-617298,66+226827,76",SUP,F,"95","22",VIN,CR60ES30FT10
"26133","-617301,49+246757,91",SUP,F,"65","21",VIN,ES40HG20BJ10EO10FT10SE10
"26134","-617305,32+218509,14",SUP,MR,"65","14",VIN,TO40SB20FO30FH10
"26135","-617305,68+252018,33",SUP,F,"85","20",JIN,ES40CR20EO10FT10HG10RX10
"26136","-617306,17+215072,59",SUP,R,"55","15",VIN,TO70SB20EO10
"26137","-617306,25+217893,90",SUP,MR,"65","16",JIN,TO40SB20EO20FH20
"26138","-617308,43+246407,65",SUP,MM,"55","20",JIN,PB30SE20BP20ER20FT10
"26139","-617310,75+230332,01",SUP,F,"85","22",JIN,ES50EO20FI10FT10TA10
"26140","-617311,74+238094,22",SUP,MR,"45","20",JIN,SB30EB20TO10FI20ER10FT10
"26141","-617311,86+242122,61",SUP,F,"75","24",VIN,ES40BJ20EO10FR10FT10TA10
"26142","-617312,39+231029,81",SUP,F,"95","22",JIN,PE60ER20FT20
"26143","-617314,09+237294,80",SUP,MM,"65","17",JIN,SB30EB20EO20BP10FH10PE10
"26144","-617316,05+251765,94",SUP,F,"85","26","70",PE70FT10SE20
"26145","-617316,75+242629,09",SUP,MF,,"2","10",FXRX
"26146","-617317,03+230919,10",SUP,F,"95","18",JIN,ES30CR20EO20FT10HG10PE10
"26147","-617317,67+224998,21",SUP,F,"85","18",JIN,FO60FH20SB10TO10
"26148","-617321,01+232165,07",SUP,MM,"75","20","70",SB30EB20BP20EO20PE10
"26149","-617321,27+250478,59",SUP,F,"85","19","50",PE60ER20FT10SE10
"26150","-617323,79+244011,06",SUP,MF,,"3","10",FXFNRX
"26151","-617327,39+241283,25",SUP,R,"75","16","50",RZ90RX10
"26152","-617333,02+249882,43",SUP,MR,"65","25","90",EB20PB20SB20PE30EO10
"26153","-617339,14+225488,54",SUP,F,"75","24",VIN,ER30PE30CR10FT10RX10SE10
"26154","-617341,01+214703,64",SUP,MM,"55","18",JIN,EB40SB10EO30PE20
"26155","-617342,42+237558,45",SUP,MF,"45","15",JIN,EO20FO20BJ10FH10FI10SB20RX10
"26156","-617342,50+246007,97",SUP,F,"55","20",VIN,BJ20BP20ER20FT10PE10PB10SE10
"26157","-617343,22+240953,54",SUP,F,"85","24",JIN,PE30ES20EO10FT10TA10SE20
"26158","-617346,23+250358,41",SUP,MF,"45","18","50",PE30BJ10EO10FO10EB20SB20
"26159","-617347,54+240608,65",SUP,F,"75","4","10",FX100
"26160","-617348,49+241912,16",SUP,F,,"2","10",FX
"26161","-617350,99+234814,56",SUP,F,"85","23",JIN,PE30ES20FT20BP10EO10TA10
"26162","-617354,37+255534,74",SUP,F,"85","22",VIN,ES50HG30FT10SE10
"26163","-617355,57+241152,45",SUP,MF,"45","21",JIN,ER20PE20BP10FT10EB20PB10SB10
"26164","-617356,06+214504,50",SUP,F,"65","16",JIN,PE40EO20FH20ML10SE10
"26165","-617356,16+214887,82",SUP,F,"75","7","10",PE40EO30FH30
"26166","-617356,92+242317,35",SUP,F,"55","17",JIN,EO20ES20FT20FI10TA10EB10SB10
"26167","-617357,33+202936,24",SUP,R,"55","30","90",PB70PR20FT10
"26168","-617357,55+236149,22",SUP,F,"95","25",VIN,ES80FT20
"26169","-617358,55+231959,26",SUP,F,"75","22",VIN,ER20HG20BJ10BP10CR10PE10SE20
"26170","-617358,88+233714,39",SUP,F,"85","21","50",BP50EO20PE20SE10
"26171","-617360,85+252568,82",SUP,F,"85","17","50",ES40HG30EO20FT10
"26172","-617363,18+251953,92",SUP,F,"85","20",JIN,CR50ER20FT10PB10SE10
"26173","-617366,50+228378,21",SUP,F,"85","18",JIN,EO40FT20PE20ES10RX10
"26174","-617367,07+221670,12",SUP,R,"75","15",VIN,TO50SB30FH10FO10
"26175","-617367,98+230237,83",SUP,F,"95","18","30",PE50ER20FT20BP10
"26176","-617369,06+212422,40",SUP,MM,"75","17",JIN,PB20SE20PU10ER20FI20FT10
"26177","-617370,50+210924,39",SUP,MR,"55","18",JIN,PB30PU20SE10PE20BP10ER10
"26178","-617371,63+243431,71",SUP,F,"75","4","10",FX90RX10
"26179","-617375,15+229526,72",SUP,F,"65","17",JIN,EO30ES20CR10FI10FT10HG10RX10
"26180","-617375,78+215981,03",SUP,F,"85","20",JIN,EO30EA20BJ10FH10PE10SE10TO10
"26181","-617379,27+236793,18",SUP,F,"35","20",JIN,ES30BJ20TA20EO10FR10FT10
"26182","-617379,57+216673,41",SUP,F,"85","24",VIN,EA40EO30BJ10FH10RX10
"26183","-617381,87+231534,31",SUP,F,"95","21",JIN,ES30FR20CR10EO10HG10PE10TA10
"26184","-617382,48+218127,41",SUP,MF,"75","21",JIN,EO40EA10FH10PE10SB20EB10
"26185","-617382,51+220989,76",SUP,MF,,"3","10",FXRX
"26186","-617384,04+214322,82",SUP,F,"75","16",JIN,EO30ES30TA20FI10FT10
"26187","-617384,62+254953,38",SUP,F,"85","22",VIN,CR60ER20FT10RX10
"26188","-617384,92+204518,73",SUP,MM,"95","20",JIN,PU20SE20PB10BP20ER10FT10PE10
"26189","-617385,37+240171,27",SUP,F,"75","4","10",FX100
"26190","-617385,56+228606,61",SUP,F,"85","19",JIN,PE50EO20FH10SE20
"26191","-617385,90+212071,97",SUP,MF,"85","18",JIN,EO20ES20PE20FT10PU20SE10
"26192","-617386,13+226605,32",SUP,F,"85","21",VIN,CR50ES30EO10FT10
"26193","-617388,30+216398,84",SUP,F,"85","24",VIN,EA30EO30PE20FH10RX10
"26194","-617392,90+220238,31",SUP,MM,"85","18",JIN,PB30SE20PE30EO20
"26195","-617397,05+226105,08",SUP,F,"85","24",VIN,ES30PE20TA20CR10EO10FT10
"26196","-617398,79+246564,71",SUP,MR,"55","20",JIN,PR30PB20SE10BP20EO10FT10
"26197","-617398,88+234354,57",SUP,R,"55","13",JIN,TO30EB20ML20SB20FO10
"26198","-617399,73+211848,87",SUP,F,"85","12","10",PE40BP20ER20FT10RX10
"26199","-617405,67+209676,32",SUP,F,"85","21",JIN,ES30EO20FT20FH10PE10RX10
"26200","-617407,33+227364,88",SUP,MM,"55","17",JIN,EB30SB20BP20ER20PE10
"26201","-617407,55+227076,47",SUP,MF,"75","17",JIN,EO20FI20FO20FH10SE20TO10
"26202","-617408,80+244170,41",SUP,F,"75","17","30",ES30FI20HG20EO10FT10SE10
"26203","-617409,18+217794,53",SUP,F,"85","17","30",PE50EO20FO10SE20
"26204","-617411,94+244781,49",SUP,F,"75","22",VIN,BP20EO20PE20ES10FT10PU10SE10
