fid,geoc_maj,etage,ty_couv_et,densite,hauteur,cl_age_et,eta_ess_pc
"34969","+274374,48+572943,15",SUP,MM,"75","15",VIN,SB40EB10EO20PE20BP10
"34970","+274374,97+571643,73",SUP,MR,"75","13","70",SB40EB10EN10BP20EO20
"34971","+274377,43+568406,92",SUP,R,"65","14",VIN,SB60EB20EN10BP10
"34972","+274389,13+563451,89",SUP,MF,"65","21","90",PA70SB20EB10
"34973","+274396,57+564367,10",SUP,MF,"85","11","50",BP50PE10SB30EB10
"34974","+274401,49+570851,88",SUP,R,"45","15",VIN,SB60EB30BP10
"34975","+274402,05+568543,19",SUP,MR,,"2","10",RZFX
"34976","+274403,39+569986,46",SUP,MR,,"1","10",RZFX
"34977","+274405,69+563019,32",SUP,R,"85","12","50",SB70EB10TO10FI10
"34978","+274407,36+566637,28",SUP,MF,"85","8","30",BP30PE20EO10SB30EB10
"34979","+274410,16+568665,40",SUP,R,"45","15",VIN,SB70EB20EN10
"34980","+274412,19+574540,13",SUP,F,"85","8","30",BP40EO30FN10EB10SB10
"34981","+274425,58+575773,57",SUP,MF,"65","14",JIN,PE30BP20EO10SB20EB10PB10
"34982","+274433,05+567924,21",SUP,R,"65","11","30",SB70EB10BP10FN10
"34983","+274441,43+566914,32",SUP,R,"75","7","30",SB70EB10BP10EO10
"34984","+274443,86+572133,60",SUP,MF,,"2","10",RZFNFX
"34985","+274446,51+571762,56",SUP,R,"75","16","90",SB60EB20EN10BP10
"34986","+274451,91+565879,91",SUP,R,"85","13",VIN,SB60EN20EB10FI10
"34987","+274453,12+564605,79",SUP,R,"75","14",VIN,SB80EB20
"34988","+274453,84+572497,96",SUP,MR,,"2","10",RZFX
"34989","+274455,03+571501,62",SUP,R,"55","16",VIN,SB60EB20EN10BP10
"34990","+274460,95+564807,69",SUP,R,"65","16",VIN,SB50EB20TO20FI10
"34991","+274461,21+568283,40",SUP,F,"95","4","10",FN70FX20RX10
"34992","+274465,91+567188,23",SUP,R,"75","9","30",SB90RX10
"34993","+274467,74+575107,54",SUP,MR,"45","15",VIN,SB50EB20BP20EO10
"34994","+274467,78+570047,91",SUP,MR,,"1","10",RZFX
"34995","+274470,28+563990,36",SUP,R,"75","13","50",SB70EB10TO10PA10
"34996","+274470,41+566019,41",SUP,R,,"1","10",RZ
"34997","+274478,05+564951,77",SUP,R,"75","14",VIN,TO40SB30EB20FI10
"34998","+274478,60+569732,16",SUP,MR,"75","13",JIN,SB50EB10BP20EO20
"34999","+274480,38+566095,57",SUP,R,,"1","10",RZ
"35000","+274483,31+573468,75",SUP,R,"65","15",VIN,SB50TO30RX10FX10
"35001","+274483,33+565648,25",SUP,R,"75","13","50",SB80EB10FI10
"35002","+274487,41+576628,61",SUP,MF,"75","14",JIN,PE30BP20EO10EB10EN10SB10TO10
"35003","+274491,10+574790,68",SUP,MF,"85","14","70",BP40EO20PE10SB20EB10
"35004","+274493,29+565455,33",SUP,R,"75","14",VIN,SB50TO40EB10
"35005","+274493,37+571944,84",SUP,MF,"85","8","30",BP50EO10SB30EB10
"35006","+274501,70+572392,69",SUP,MF,,"2","10",RZFNFX
"35007","+274502,57+562822,14",SUP,R,"75","15",VIN,SB60EB10EN10TO10BP10
"35008","+274505,51+577100,55",SUP,R,"55","13",VIN,SB50TO50
"35009","+274505,71+566283,88",SUP,MR,"65","13",VIN,SB40EB20BP30FN10
"35010","+274507,42+565145,73",SUP,R,"55","16",VIN,SB40EB30TO20BP10
"35011","+274508,61+567087,94",SUP,R,"85","14","70",SB70EB20BP10
"35012","+274510,82+573069,39",SUP,MR,"65","15",VIN,SB50EB10BP20EO10PE10
"35013","+274513,60+567294,52",SUP,MR,"55","11","30",SB40EB20BP20EO10FN10
"35014","+274516,94+569887,34",SUP,R,"65","14",VIN,SB70EB20BP10
"35015","+274517,14+566636,07",SUP,MF,"65","6","30",FX50FN20RX30
"35016","+274521,43+568750,05",SUP,R,"55","11",JIN,SB70EB20BP10
"35017","+274526,55+575453,57",SUP,R,"75","6","30",RX90FX10
"35018","+274529,33+568836,66",SUP,MR,"65","5","30",RX60FN20FX20
"35019","+274530,69+562500,95",SUP,R,"75","11","30",SB80BP20
"35020","+274530,94+570568,73",SUP,R,"65","14",JIN,SB70EB20BP10
"35021","+274536,59+569284,54",SUP,R,"55","15",VIN,SB60EB30BP10
"35022","+274539,55+574439,42",SUP,R,"75","14",VIN,SB60EB10TO10BP10EO10
"35023","+274542,51+576253,59",SUP,MR,"75","15",VIN,SB40EB10EN10TO10BP30
"35024","+274548,09+564240,92",SUP,R,"85","12","50",SB80RX10FI10
"35025","+274554,05+573349,49",SUP,R,"85","14","70",SB80EB10EO10
"35026","+274556,20+576511,61",SUP,MR,"85","16",JIN,SB40EN20EB10PE20BP10
"35027","+274558,68+563767,48",SUP,R,"65","14",VIN,TO60SB20RX10PA10
"35028","+274563,21+567681,54",SUP,R,"75","13","50",SB80EB10FX10
"35029","+274573,46+569947,78",SUP,MR,,"1","10",RZFX
"35030","+274578,03+573987,65",SUP,R,"85","13",JIN,SB60EN20BP20
"35031","+274587,72+569512,23",SUP,R,"55","13",VIN,SB70EB20BP10
"35032","+274591,29+571445,72",SUP,R,"75","14","70",SB70EB10EN10FX10
"35033","+274595,86+563151,91",SUP,MF,"65","22","90",PA60SB30EB10
"35034","+274602,65+573920,31",SUP,R,"65","15",VIN,SB40TO40EN20
"35035","+274605,81+567493,03",SUP,MR,"55","11","30",SB50EB10BP20EO10FN10
"35036","+274610,66+562718,77",SUP,R,"65","15",VIN,SB80EB10EN10
"35037","+274614,60+573616,77",SUP,MF,"85","16",JIN,BP40EO20SB30EB10
"35038","+274616,54+573771,41",SUP,R,"75","6","10",RZ80RX10FX10
"35039","+274619,87+572733,78",SUP,MF,,"2","10",RZFXFN
"35040","+274620,49+576052,69",SUP,R,"85","10","30",EV70SB10BP20
"35041","+274621,68+570400,02",SUP,MR,"65","13",JIN,SB50EB10BP20EO20
"35042","+274654,39+566973,87",SUP,R,"75","7","30",SB70EB10BP10EO10
"35043","+274655,54+568745,74",SUP,MR,"65","9","30",SB50EB10BP30FN10
"35044","+274655,95+567783,87",SUP,R,"85","11","30",SB60EB20BP20
"35045","+274658,20+563479,51",SUP,R,"65","13","50",SB60TO20EB10PA10
"35046","+274659,61+569089,80",SUP,R,,"2","10",RZRX
"35047","+274662,92+565415,80",SUP,R,"65","14",VIN,SB50TO20EB10EN10BP10
"35048","+274667,54+575464,39",SUP,R,"75","16","30",ML100
"35049","+274668,60+564028,23",SUP,R,"75","15",VIN,TO70SB30
"35050","+274670,76+565913,22",SUP,MR,"85","13",VIN,SB50EB10EN10BP20EO10
"35051","+274671,85+568296,35",SUP,MR,"75","11","30",SB50EB10BP40
"35052","+274681,51+566064,98",SUP,R,,"1","10",RZ
"35053","+274686,13+577019,94",SUP,R,"75","9","30",EB90SB10
"35054","+274688,81+570169,29",SUP,R,"65","15",VIN,SB60EB20BP20
"35055","+274695,12+566250,17",SUP,F,,"2","10",FX
"35056","+274699,73+570607,07",SUP,R,"45","14",VIN,SB60EN30EB10
"35057","+274705,03+570904,60",SUP,MR,,"3","10",RXFX
"35058","+274710,04+572227,91",SUP,MR,,"2","10",RZFX
"35059","+274719,50+570242,70",SUP,R,"65","16",VIN,SB70EB30
"35060","+274722,31+570022,72",SUP,R,"65","15",VIN,SB70EB20BP10
"35061","+274726,83+566540,40",SUP,MR,"75","14",VIN,SB50EB20BP20EO10
"35062","+274737,12+575642,51",SUP,MF,"75","15",JIN,PE30BP20EO10SB30EB10
"35063","+274738,46+576303,86",SUP,R,"65","16",VIN,SB40TO40EB10EN10
"35064","+274744,01+574347,08",SUP,F,"85","9","30",BP60FN20EO10SE10
"35065","+274749,98+565669,93",SUP,R,"65","15",VIN,TO60SB30RX10
"35066","+274752,23+567312,09",SUP,F,"85","4","10",FX50FN40RX10
"35067","+274763,70+573096,06",SUP,MF,"75","8","30",BP50EO10FN10SB30
"35068","+274769,12+576848,64",SUP,R,"75","10","30",EB80SB20
"35069","+274769,66+565274,69",SUP,R,"95","6","30",RX90FX10
"35070","+274771,77+567900,95",SUP,MF,"75","10","30",BP60FN10SB20EB10
"35071","+274775,60+572450,28",SUP,MR,"65","12",JIN,SB40EB20BP20EO20
"35072","+274775,90+564889,69",SUP,MR,"95","11","50",SB60EB10BP20EO10
"35073","+274779,19+573260,49",SUP,R,"65","16",VIN,SB60EB30BP10
"35074","+274784,70+569615,47",SUP,R,"45","15",VIN,SB70EB20FX10
"35075","+274784,91+574893,36",SUP,F,"55","20",VIN,ES50BJ20EO20SE10
"35076","+274789,13+567063,34",SUP,MF,"85","6","30",FX40FN30RX30
"35077","+274793,93+569754,66",SUP,R,"65","14",VIN,SB70EB20BP10
"35078","+274794,60+577238,53",SUP,R,"65","16","90",SB60EB10EN10BP20
"35079","+274802,29+564197,38",SUP,MR,"85","12","50",SB50EB10BP20EO10PE10
"35080","+274811,07+564726,91",SUP,MR,"85","12","50",SB60EB10BP20EO10
"35081","+274811,45+575197,75",SUP,R,"75","11","30",EV100
"35082","+274813,95+570120,75",SUP,R,,"1","10",RZ
"35083","+274815,22+571999,09",SUP,R,"55","16",VIN,SB60EB30FX10
"35084","+274815,47+574581,38",SUP,MF,,"2","10",FXRZ
"35085","+274816,51+576084,04",SUP,R,"75","10","30",EV80SB10BP10
"35086","+274817,46+574235,20",SUP,R,"65","14",VIN,SB50TO50
"35087","+274817,99+568054,49",SUP,MR,"65","11","30",SB60EB10BP30
"35088","+274826,86+577335,95",SUP,F,"65","17","90",BP80SB20
"35089","+274827,51+563356,88",SUP,R,"75","15",VIN,SB60EB20TO20
"35090","+274833,37+564556,08",SUP,R,"75","14",VIN,TO60SB30RX10
"35091","+274834,89+567520,86",SUP,F,"85","4","10",FX50FN40RX10
"35092","+274835,42+570000,65",SUP,R,,"1","10",RZ
"35093","+274846,56+566779,06",SUP,MR,"75","14",VIN,SB50EB20BP20EO10
"35094","+274851,62+568717,19",SUP,R,"65","13","50",SB90EB10
"35095","+274854,22+562741,20",SUP,MF,"75","18","70",PA60SB40
"35096","+274856,44+568418,40",SUP,R,"75","11","30",SB70EB10EN10BP10
"35097","+274860,89+574814,79",SUP,F,"85","18",VIN,BJ50EO20ES20SE10
"35098","+274866,94+573400,30",SUP,MM,"85","14","70",SB40EB10BP30EO20
"35099","+274868,55+563681,54",SUP,R,"85","15",VIN,TO60SB30RX10
"35100","+274876,16+573908,20",SUP,R,"35","8","30",SB70TO20BP10
"35101","+274877,24+566591,03",SUP,MR,"95","7","30",SB50EB10EN10BP30
"35102","+274878,34+576601,20",SUP,MM,"75","15",JIN,SB30RX10TO10EO20PE20BP10
"35103","+274885,15+565163,48",SUP,R,"75","14",VIN,TO50SB30EB10BP10
"35104","+274886,78+571836,05",SUP,F,"85","7","30",BP50FN20EO10SB20
"35105","+274892,91+567494,42",SUP,MR,"45","15",VIN,SB40EB30BP20EO10
"35106","+274895,34+562870,06",SUP,R,"85","15","70",SB90RX10
"35107","+274896,06+570742,32",SUP,MR,,"2","10",RXFN
"35108","+274901,60+574114,55",SUP,R,"75","8","30",RZ80SB10BP10
"35109","+274909,07+569469,82",SUP,MR,,"3","10",RZFXRX
"35110","+274910,76+563121,99",SUP,R,"75","13",VIN,TO70SB20RX10
"35111","+274910,88+562580,21",SUP,F,"65","22","90",PA80SB20
"35112","+274911,96+566130,58",SUP,R,"85","13","50",SB70EB10BP10PA10
"35113","+274913,10+566344,03",SUP,R,"75","14",VIN,SB50EN20EB10BP20
"35114","+274919,64+575604,65",SUP,MF,"75","15",JIN,PE40BP20EO10SB20EB10
"35115","+274924,56+577405,86",SUP,F,"95","4","10",FX70FN20RX10
"35116","+274926,27+567674,43",SUP,MF,"75","12","30",FN40BP30SB30
"35117","+274927,02+571401,63",SUP,MR,"75","13","70",SB50RX10BP30EO10
"35118","+274929,37+564268,86",SUP,MR,"85","12","50",SB60EB10BP30
"35119","+274931,56+567465,46",SUP,F,"95","5","10",FN50FX30RX20
"35120","+274932,02+576971,18",SUP,MR,"75","7","30",SB50EB10BP20FN10PE10
"35121","+274936,15+573502,49",SUP,F,"75","5","10",FX90RX10
"35122","+274936,81+565457,70",SUP,R,"65","14",VIN,SB40EB30EN10TO10BP10
"35123","+274941,28+571512,97",SUP,R,"55","16",VIN,SB60EB30FX10
"35124","+274943,55+572832,21",SUP,R,"75","13",JIN,SB70EB20EO10
"35125","+274946,70+570297,03",SUP,R,"75","15",VIN,SB80EB20
"35126","+274962,70+570469,44",SUP,R,"75","12",JIN,SB60EB20BP20
"35127","+274968,40+564439,33",SUP,R,"95","13","50",SB80RX10BP10
"35128","+274969,71+567389,38",SUP,MR,"45","15",VIN,SB40EB30BP20EO10
"35129","+274972,98+571222,40",SUP,R,"75","12",JIN,SB60EN20EB10BP10
"35130","+274974,31+563497,39",SUP,R,"85","13","50",SB80RX10TO10
"35131","+274978,82+575816,58",SUP,R,"65","15",VIN,SB60EB10EN10TO10BP10
"35132","+274980,31+563281,60",SUP,R,"85","13","50",SB70EB10BP20
"35133","+274981,60+576827,67",SUP,R,"75","14",VIN,SB50TO40RX10
"35134","+274982,39+574403,05",SUP,MM,"75","13",JIN,SB40EB10BP30EO20
"35135","+274985,02+569918,52",SUP,R,,"1","10",RZ
"35136","+274986,06+568298,45",SUP,R,"45","10","30",SB60EB20BP20
"35137","+274991,41+574677,36",SUP,MR,"75","17","90",SB60EB10BJ10BP10EO10
"35138","+274996,12+570291,38",SUP,MF,,"3","10",FXRXFN
"35139","+275002,42+573438,63",SUP,MF,"75","16",JIN,BP40EO30SB20EB10
"35140","+275007,09+564846,61",SUP,R,"45","16",VIN,TO40SB30EB20BP10
"35141","+275008,71+563762,09",SUP,R,"75","15",VIN,SB60TO30EB10
"35142","+275010,22+573721,78",SUP,MR,"75","9","30",SB40EB10EN10BP30EO10
"35143","+275018,93+562959,57",SUP,R,"85","12","50",SB60TO30PA10
"35144","+275020,21+569985,12",SUP,R,,"1","10",RZ
"35145","+275023,34+565138,45",SUP,MM,"45","14",VIN,SB30EB20BP30EO20
"35146","+275024,84+575923,56",SUP,R,"85","10","30",EV90BP10
"35147","+275027,38+571039,75",SUP,R,"65","14",VIN,SB60EB20EN20
"35148","+275029,89+566022,52",SUP,R,"55","16",VIN,SB40EB20TO20EN10BP10
"35149","+275034,10+576143,88",SUP,R,"85","15",VIN,SB50TO30EB10EN10
"35150","+275040,55+568731,60",SUP,MF,"75","10","30",BP60SB30EB10
"35151","+275040,58+570853,65",SUP,MF,,"3","10",FXRXFN
"35152","+275048,66+567500,90",SUP,F,"95","5","10",FN50FX30RX20
"35153","+275053,68+572138,56",SUP,MR,"75","13",JIN,SB40EB20BP20EO20
"35154","+275061,44+567585,05",SUP,F,"95","5","10",FN50FX30RX20
"35155","+275062,36+572901,67",SUP,R,"75","16",VIN,SB50EB20EN10BP10EO10
"35156","+275067,54+570518,24",SUP,MF,,"2","10",FNRX
"35157","+275069,57+567274,99",SUP,MR,"45","15",VIN,SB40EB30BP20EO10
"35158","+275078,46+565650,22",SUP,R,"75","13",VIN,EN60SB40
"35159","+275080,24+565014,85",SUP,R,"75","15",VIN,TO70SB30
"35160","+275083,59+569228,49",SUP,R,"75","15",VIN,SB70EB30
"35161","+275086,81+575051,85",SUP,R,"65","12","30",EV80SB10BP10
"35162","+275087,41+568571,64",SUP,R,"65","13","50",SB80EB20
"35163","+275088,74+567095,78",SUP,MF,"45","18","120",BP50EO20SB20EB10
"35164","+275091,94+566916,86",SUP,R,"65","14",VIN,SB70EB10TO10FX10
"35165","+275094,24+577436,37",SUP,MR,"65","14",VIN,SB40EN20EB10BP30
"35166","+275094,68+567964,08",SUP,R,"65","13","50",SB70EB20BP10
"35167","+275102,96+576541,67",SUP,R,"95","10","50",SB70EB20BP10
"35168","+275105,73+567560,11",SUP,MR,"35","15",VIN,EB40SB30BP20EO10
"35169","+275106,73+576944,94",SUP,R,"65","8","30",EB60SB40
"35170","+275107,60+569985,55",SUP,R,,"1","10",RZ
"35171","+275108,54+567662,72",SUP,MR,"35","15",VIN,EB40SB30BP20EO10
"35172","+275113,28+566461,40",SUP,R,"65","16",VIN,SB60EB20PA20
"35173","+275114,99+573175,81",SUP,MR,"75","7","30",SB50EB20BP10EO10FN10
"35174","+275123,68+567374,43",SUP,F,"95","5","10",FN50FX30RX20
"35175","+275126,46+575765,84",SUP,MF,"85","10","30",BP40EO10PE10EN20EV20
"35176","+275128,17+568993,49",SUP,MR,"65","11","30",SB60EB10BP30
"35177","+275134,94+573788,74",SUP,R,"55","8","30",RZ90BP10
"35178","+275137,08+573917,11",SUP,MR,"75","15",VIN,SB50RX10BP30EO10
"35179","+275138,20+575427,08",SUP,MM,"75","12","50",SB40EB10BP30EO20
"35180","+275144,70+568052,36",SUP,MR,"65","11","30",SB50EB10BP30FN10
"35181","+275149,13+572320,34",SUP,R,"65","14",VIN,SB50EB20EN20FX10
"35182","+275149,56+564024,33",SUP,R,"85","13",VIN,TO70SB20EN10
"35183","+275150,91+571153,86",SUP,MR,"85","13","70",SB60RX10BP30
"35184","+275156,87+570367,62",SUP,MR,,"3","10",RXFX
"35185","+275164,77+565781,56",SUP,R,"65","15",VIN,SB50EB20EN10TO10BP10
"35186","+275165,69+571853,54",SUP,R,"55","16",VIN,SB70EB20EN10
"35187","+275170,41+576351,39",SUP,R,"55","15",VIN,SB50TO30RX10FX10
"35188","+275173,29+572259,43",SUP,MR,"75","8","30",SB50EB20BP20EO10
"35189","+275173,88+565240,07",SUP,R,,"1","10",RZ
"35190","+275175,05+574465,68",SUP,MF,"85","15","70",BP40EO30SB20EB10
"35191","+275175,82+568293,94",SUP,MR,"75","11","30",SB60EB10BP30
"35192","+275178,32+572684,90",SUP,R,"75","14",VIN,SB60EB20EN10FX10
"35193","+275178,65+567829,34",SUP,R,"75","11","30",SB80EB10BP10
"35194","+275183,23+572742,03",SUP,R,"55","15",VIN,SB50TO30EB10EN10
"35195","+275185,10+573602,40",SUP,R,"75","9","30",RZ90BP10
"35196","+275195,37+570617,26",SUP,R,"65","15",VIN,SB70EB20BP10
"35197","+275203,01+570124,14",SUP,MF,,"3","10",FXRXFN
"35198","+275203,80+570016,54",SUP,R,"75","13",JIN,SB60EB20BP20
"35199","+275205,43+575171,24",SUP,R,"85","9","30",EV80ML20
"35200","+275209,28+571336,28",SUP,R,"85","13","70",SB70EB10EN10FX10
"35201","+275212,64+565500,15",SUP,R,"65","14",VIN,SB50EB20TO10BP10EO10
"35202","+275219,81+565593,14",SUP,R,"95","6","30",RX90FX10
"35203","+275229,52+570089,18",SUP,MF,,"3","10",FXRXFN
"35204","+275232,84+564877,71",SUP,MF,"65","5","10",FX50FN10RX40
"35205","+275234,84+562838,45",SUP,R,"75","15",VIN,TO60SB30RX10
"35206","+275236,27+574033,26",SUP,MF,"75","8","30",BP30EO20FN10SB30EB10
"35207","+275239,20+569728,78",SUP,R,"45","16",VIN,SB60EB10EN10BP20
"35208","+275244,28+570407,92",SUP,MR,,"3","10",RXFX
"35209","+275244,81+564585,97",SUP,R,"95","12","50",SB70RX10BP20
"35210","+275245,45+567763,10",SUP,MR,"35","15",VIN,EB40SB30BP20EO10
"35211","+275246,86+570340,79",SUP,MR,,"3","10",RXFX
"35212","+275247,22+570535,92",SUP,MF,,"2","10",FNRX
"35213","+275247,72+567469,61",SUP,MR,"35","15",VIN,EB40SB30BP20EO10
"35214","+275248,20+564306,63",SUP,MF,"95","11","50",BP30EO30SB30EB10
"35215","+275249,31+574722,59",SUP,F,"65","20",VIN,BJ40ES40EO10SE10
"35216","+275249,55+570499,55",SUP,MF,,"2","10",FNRX
"35217","+275251,31+565900,04",SUP,R,"85","6","30",RX90FX10
"35218","+275252,69+568433,83",SUP,R,"65","13","50",SB70EB20BP10
"35219","+275257,75+568724,11",SUP,R,"75","11","30",SB70EB20BP10
"35220","+275262,40+563729,88",SUP,R,"95","10","50",SB70EN20BP10
"35221","+275263,46+571395,60",SUP,R,"75","13","70",SB70EB10BP10EO10
"35222","+275275,49+570699,64",SUP,R,"75","15","70",SB50EB20EN10BP20
"35223","+275281,45+571180,79",SUP,R,"75","15",VIN,SB70EB20EN10
"35224","+275288,74+575545,03",SUP,R,"75","14",JIN,PB30SB30EB20FX10PE10
"35225","+275290,88+576227,02",SUP,R,"85","12","50",SB80EB20
"35226","+275295,42+566202,40",SUP,MR,"65","14",VIN,SB50EB10BP30EO10
"35227","+275295,65+569346,20",SUP,MR,,"2","10",RZFX
"35228","+275295,66+571711,39",SUP,R,"65","19","90",SB60EB20EN10BP10
"35229","+275299,19+563220,63",SUP,R,"75","13","50",SB70EB10BP20
"35230","+275302,67+572447,40",SUP,F,,"2","10",FXFN
"35231","+275307,18+566962,54",SUP,F,"85","4","10",FN50FX40RX10
"35232","+275307,40+572203,73",SUP,MR,,"1","10",RZFX
"35233","+275307,95+566000,69",SUP,R,"65","14",VIN,SB50EN30EB10BP10
"35234","+275308,24+576802,46",SUP,R,"85","11","50",SB60EB20BP20
"35235","+275309,45+576665,08",SUP,R,"65","13",VIN,SB40TO40EN10BP10
"35236","+275312,38+570164,63",SUP,MF,,"2","10",FNRX
"35237","+275316,00+570823,94",SUP,R,"55","18","90",SB70EB30
"35238","+275333,14+570276,14",SUP,MR,,"3","10",RXFX
"35239","+275333,14+577128,11",SUP,MF,"85","11","50",BP60EO10SB20EB10
"35240","+275336,51+563503,34",SUP,R,"95","11","50",SB80RX10BP10
"35241","+275337,23+564670,78",SUP,R,"65","16",VIN,SB40TO30EB20BP10
"35242","+275340,61+567474,29",SUP,MR,"75","12",JIN,SB50EB10BP20EO20
"35243","+275341,41+565282,53",SUP,MR,,"2","10",RZFX
"35244","+275342,02+563393,45",SUP,R,"75","13",VIN,TO50SB30EB20
"35245","+275348,69+572093,62",SUP,MR,,"1","10",RZFX
"35246","+275349,70+570183,12",SUP,MF,,"2","10",FNRX
"35247","+275350,21+573218,79",SUP,MR,"85","9","30",SB40EB20BP40
"35248","+275352,76+569995,95",SUP,MF,,"3","10",FXRXFN
"35249","+275354,15+573099,42",SUP,R,"65","7","30",SB60EB30FX10
"35250","+275355,93+565219,96",SUP,F,"75","4","10",FN60FX30RX10
"35251","+275357,51+562583,70",SUP,R,"55","15","70",SB90RX10
"35252","+275358,44+573390,59",SUP,R,"65","5","10",RX80FX20
"35253","+275370,86+562811,02",SUP,R,"85","12","50",SB60TO30PA10
"35254","+275388,91+575929,73",SUP,R,"75","17","90",SB60EB20BP20
"35255","+275394,63+567697,16",SUP,MR,"35","15",VIN,EB40SB30BP20EO10
"35256","+275394,87+575620,81",SUP,MR,"75","14","70",SB50EB20BP30
"35257","+275403,08+569139,13",SUP,R,"65","13","50",SB90EB10
"35258","+275403,30+567373,32",SUP,MR,"75","14",VIN,SB50EB10TO10EO20BP10
"35259","+275404,62+570566,51",SUP,MR,,"3","10",RXFX
"35260","+275407,93+564211,92",SUP,MR,"85","13","50",SB30TO30BP20EO10PA10
"35261","+275417,10+567554,83",SUP,MR,"35","15",VIN,EB40SB30BP20EO10
"35262","+275418,91+574605,39",SUP,MM,"85","14",VIN,SB40EB10BP40EO10
"35263","+275423,15+568626,06",SUP,R,"65","16",VIN,SB70EB30
"35264","+275423,58+574189,53",SUP,R,"55","16",VIN,SB50EB20TO20BP10
"35265","+275426,70+566512,18",SUP,MR,"75","14",VIN,SB60EB10BP20EO10
"35266","+275430,39+576152,03",SUP,R,"85","13","70",SB70EB30
"35267","+275431,68+570397,38",SUP,MR,,"3","10",RXFX
"35268","+275433,36+572022,53",SUP,F,"85","9","30",BP40EO30FN10SB20
"35269","+275435,01+570301,78",SUP,MR,,"3","10",RXFX
"35270","+275441,07+565489,19",SUP,MF,"85","5","30",FN40FX20RX40
"35271","+275442,10+568820,69",SUP,R,"75","11","30",SB80EB10BP10
"35272","+275449,41+574477,23",SUP,MM,"55","15",VIN,SB40EB10BP30EO20
"35273","+275451,50+574118,18",SUP,MR,"75","16",VIN,SB60EB10BP20EO10
"35274","+275455,66+569843,07",SUP,MF,,"3","10",FXRXFN
"35275","+275458,97+576324,81",SUP,R,"75","13",JIN,SB60EB20TO10BP10
"35276","+275465,06+574935,44",SUP,R,"65","16","90",SB70EB20BP10
"35277","+275469,60+563125,86",SUP,MF,"85","12","50",BP60EO10SB20EB10
"35278","+275472,04+575094,25",SUP,R,"75","14",VIN,SB60TO20EB10BP10
"35279","+275475,79+566207,50",SUP,R,"65","14",VIN,SB60EB10EN10BP10EO10
"35280","+275477,07+563883,67",SUP,R,"95","11","50",SB70EN20EB10
"35281","+275487,98+573372,44",SUP,MF,,"2","10",FXRX
"35282","+275488,89+564997,16",SUP,MR,,"2","10",RZFX
"35283","+275490,13+564040,94",SUP,R,"75","15",VIN,TO60SB30RX10
"35284","+275494,01+566750,77",SUP,R,"75","15",VIN,SB60EB10EN10TO10BP10
"35285","+275497,41+570834,08",SUP,R,"75","15",VIN,SB60EB30BP10
"35286","+275498,02+574780,45",SUP,F,"85","18",JIN,BJ40ES30EO20SE10
"35287","+275501,08+577105,83",SUP,MR,"85","13",VIN,SB40EN20EB10BP30
"35288","+275501,65+570087,30",SUP,MF,,"3","10",FXRXFN
"35289","+275506,24+573880,20",SUP,MR,"75","14",VIN,SB50EB10BP30EO10
"35290","+275513,32+566362,46",SUP,R,"85","6","30",RX80FX20
"35291","+275516,00+564397,64",SUP,F,"95","13","50",BP40EO30ES10SB20
"35292","+275520,39+562948,24",SUP,R,"85","12","50",SB70EB10TO10BP10
"35293","+275521,60+574995,53",SUP,R,"75","13",JIN,SB70EB20BP10
"35294","+275523,23+571527,20",SUP,R,"75","16","90",SB60EB20BP20
"35295","+275527,28+572767,14",SUP,MF,,"2","10",FXRX
"35296","+275534,37+567149,50",SUP,R,"75","17",VIN,SB70EB30
"35297","+275535,16+573264,13",SUP,MF,,"2","10",FXRX
"35298","+275536,00+567349,56",SUP,R,"55","15",VIN,SB60EB30TO10
"35299","+275549,59+575618,67",SUP,R,"75","12",JIN,SB50EB10EN10TO10BP10EO10
"35300","+275552,08+572377,67",SUP,R,"75","15","70",SB60EB10EN10BP10EO10
"35301","+275558,04+566674,65",SUP,R,"95","7","30",SB70EB10EN10FX10
"35302","+275559,66+573582,05",SUP,R,"65","15",VIN,SB70EB10BP10EO10
"35303","+275559,85+570045,55",SUP,MF,,"2","10",FNRX
"35304","+275562,13+572212,24",SUP,MF,,"2","10",FXRXFN
"35305","+275573,98+575244,97",SUP,MF,"75","14","70",BP60EO10SB20EB10
"35306","+275579,55+565704,07",SUP,MR,,"1","10",RZFX
"35307","+275581,72+574258,71",SUP,MR,"75","14",JIN,SB50EB20BP20EO10
"35308","+275584,92+564610,92",SUP,MR,"95","13","50",SB60RX10BP20PE10
"35309","+275587,27+572703,61",SUP,MR,"85","14","70",SB50EB10EN10EO20BP10
"35310","+275588,85+570010,67",SUP,MF,,"3","10",FXRXFN
"35311","+275591,89+563322,06",SUP,R,"95","12","50",SB80EB10EN10
"35312","+275594,91+563775,51",SUP,R,"95","12","50",SB60EN40
"35313","+275602,10+570274,88",SUP,R,"65","13",VIN,SB50EB40BP10
"35314","+275606,13+576462,37",SUP,MR,"95","11","50",SB50EB20BP20PE10
"35315","+275608,64+569118,33",SUP,R,"85","13","50",SB80EB20
"35316","+275608,99+567917,29",SUP,MR,"45","14",VIN,SB50EB20BP20EO10
