fid,geoc_maj,etage,ty_couv_et,densite,hauteur,cl_age_et,eta_ess_pc
"3969","+80542,20+438392,50",SUP,F,"85","19",JIN,EO50BJ20ES10SB20
"3970","+80544,13+440031,83",SUP,F,"75","19",VIN,BJ50EO30EB10SB10
"3971","+80561,36+431984,03",SUP,R,"85","14",JIN,SB60PB20EB10FX10
"3972","+80577,92+439083,75",SUP,MF,"85","15",JIN,BP40BJ20EO10SB30
"3973","+80581,15+444562,68",SUP,MF,"75","14",JIN,BP30EO20BJ10SB40
"3974","+80581,89+441021,27",SUP,MF,"75","20",VIN,BJ50EO20SB20EB10
"3975","+80582,91+435933,26",SUP,MR,"85","13","30",SB60EB10EO20PE10
"3976","+80583,94+444368,99",SUP,MF,"85","14",JIN,BJ30BP20EO20SB30
"3977","+80602,31+443908,57",SUP,MR,"85","10","30",SB70BP20EO10
"3978","+80613,81+437342,73",SUP,MF,"85","13",JIN,EO40BJ20BP10SB30
"3979","+80615,08+437153,19",SUP,F,"95","12","30",EO40BP30BJ10SB20
"3980","+80621,14+443596,85",SUP,R,"85","9","30",SB90FX10
"3981","+80631,54+435139,78",SUP,MR,"75","13","30",SB60EB10EO20BJ10
"3982","+80637,32+443096,87",SUP,MR,"85","9","30",SB70BP30
"3983","+80649,22+439321,96",SUP,MF,"85","15",JIN,BP30BJ20EO20SB30
"3984","+80652,66+442240,07",SUP,MF,"75","17",VIN,BJ30EO20BP10SB30EB10
"3985","+80663,63+441751,90",SUP,MR,"55","15",VIN,SB50EB10BJ30ER10
"3986","+80664,34+432557,99",SUP,MF,"75","16",JIN,EO40BJ20ES10SB20EB10
"3987","+80676,35+442762,47",SUP,MR,"65","12",JIN,SB40EN20EB10BJ30
"3988","+80682,86+435349,53",SUP,MF,"85","13","30",EO40BJ20PE10SB30
"3989","+80683,05+433487,53",SUP,MF,"95","10","30",BP40EO20BJ10SB30
"3990","+80685,98+435688,97",SUP,MR,"85","13","30",SB60EB10EO20BJ10
"3991","+80693,80+432380,09",SUP,MR,"85","15",JIN,SB40EB20TO10EO20BJ10
"3992","+80706,32+436355,04",SUP,R,"75","13","50",SB70EB10BP10FN10
"3993","+80707,86+434394,86",SUP,MR,"65","13",JIN,SB50TO10PE30EO10
"3994","+80723,74+441646,70",SUP,MF,"85","6","30",FX70RX30
"3995","+80724,31+437781,41",SUP,MF,"85","17",JIN,BJ40EO30SB30
"3996","+80726,13+434778,12",SUP,R,"85","13","30",SB80EO10PE10
"3997","+80728,23+440564,52",SUP,MM,"75","15",JIN,SB40EB10BJ40EO10
"3998","+80731,05+432948,10",SUP,F,"95","19",VIN,ES80BJ20
"3999","+80735,01+440196,19",SUP,F,"75","20",VIN,BJ60EO20EB10SB10
"4000","+80735,28+436616,30",SUP,MR,"85","14","50",SB60EB10EO20BP10
"4001","+80739,04+431756,76",INF,F,"85","12","50",BJ30EO30BP10ES10SB20
"4002","+80739,04+431756,76",SUP,R,"35","18","90",SB70EB10EO20
"4003","+80740,51+432094,94",SUP,MF,"75","16",JIN,BJ30ES30EO10SB20EB10
"4004","+80743,41+439840,94",SUP,MM,"75","13",JIN,SB50BJ20EO20FN10
"4005","+80745,19+442925,74",SUP,MM,"75","15",VIN,SB40EB10BJ50
"4006","+80748,60+443053,85",SUP,MR,"85","10","30",SB50EB10BP30EO10
"4007","+80749,87+440685,01",SUP,F,"75","18",JIN,BJ40EO30ES10SB20
"4008","+80757,19+441343,90",SUP,MF,"75","12",JIN,BJ20EO20BP10ES10SB30EB10
"4009","+80761,23+434209,73",SUP,MR,"85","10","30",SB50PG20EO20PE10
"4010","+80779,06+433482,90",SUP,MM,"85","10","50",SB50EO30BJ10FN10
"4011","+80782,86+441113,48",SUP,MR,"65","16",VIN,SB30TO20EB10BJ30EO10
"4012","+80792,63+438800,49",SUP,MF,"85","15",JIN,BP40BJ20EO10SB30
"4013","+80794,23+444989,13",SUP,MR,"65","15",JIN,SB60BJ30EO10
"4014","+80801,99+442645,55",SUP,MM,"75","15",VIN,SB30EB20BJ30EO20
"4015","+80809,79+431467,78",SUP,MF,"65","18",VIN,BJ40EO20SB20EB10TO10
"4016","+80818,68+437409,82",SUP,MF,"85","16",JIN,BJ40EO20BP10SB30
"4017","+80821,78+443603,65",SUP,MR,"85","11","30",SB50EB10BP30EO10
"4018","+80822,91+441562,98",SUP,MR,"55","15",VIN,EN30SB20EB10BJ20BP10EO10
"4019","+80827,43+445202,95",SUP,R,"85","9","30",SB100
"4020","+80831,62+433823,82",SUP,MF,"85","15","50",PE40EO20FN10SB30
"4021","+80832,29+431597,53",SUP,MR,"75","16",VIN,SB30TO30EB10BJ20BP10
"4022","+80834,76+444277,09",SUP,MM,"85","8","30",SB50BP30EO10FN10
"4023","+80842,41+437241,88",SUP,F,"95","13","50",EO40BP30BJ10SB20
"4024","+80843,82+444046,56",SUP,R,"75","6","30",RX100
"4025","+80849,06+432728,33",SUP,F,"85","18",JIN,ES50BJ30SB20
"4026","+80855,47+438599,31",SUP,MF,"95","14",JIN,BJ20BP20EO20SB40
"4027","+80861,21+441713,35",SUP,MR,"65","11",JIN,EN50SB20BJ20EO10
"4028","+80863,64+440401,49",SUP,MR,"75","13",JIN,SB40EB10EN10BJ30EO10
"4029","+80865,32+435970,00",SUP,R,"95","14","50",SB80EB10FX10
"4030","+80867,66+443824,72",SUP,MF,"85","9","30",BP50EO10FN10SB30
"4031","+80872,87+438158,55",SUP,MF,"95","16",JIN,EO30BJ20BP20SB30
"4032","+80876,04+444631,21",SUP,MF,"85","13",JIN,BJ30BP20EO20SB30
"4033","+80883,95+439610,54",SUP,MF,"75","16",JIN,BJ30EO30BP10SB20EB10
"4034","+80885,88+437048,04",SUP,MF,"85","13","50",EO30BP20BJ10SB40
"4035","+80896,99+445331,88",SUP,R,"75","9","30",SB100
"4036","+80903,71+436612,53",SUP,MF,"95","15","50",EO40BJ20ES10SB30
"4037","+80905,49+436871,64",SUP,MF,"75","16",JIN,BJ30EO30FI10SB30
"4038","+80910,66+442385,91",SUP,MM,"65","16",VIN,SB30EB20BJ40EO10
"4039","+80924,45+431688,36",SUP,MF,"95","13","50",BJ20BP20EO20ES10SB20RX10
"4040","+80929,01+443144,43",INF,MR,"75","10","30",SB60EB10BP20BJ10
"4041","+80929,01+443144,43",SUP,MR,"25","17","90",SB60EB10BJ30
"4042","+80932,13+433902,91",SUP,MF,"85","16","50",EO30BJ20FN10PE10SB30
"4043","+80933,00+442122,95",SUP,MR,"65","12",VIN,EN20SB20EB10PI10BJ30ER10
"4044","+80934,39+436163,99",SUP,MR,"95","14","50",SB60EB10EO20FX10
"4045","+80962,17+439202,77",SUP,MR,"85","12","50",SB60EB10BJ20FN10
"4046","+80964,83+434235,82",SUP,MF,"85","10","30",EO30BJ20BP10FN10SB30
"4047","+80971,67+434868,10",SUP,MF,"85","14",JIN,BJ30EO30PE10SB30
"4048","+80974,95+437783,90",SUP,MR,"85","16",JIN,SB70EO20BJ10
"4049","+80975,65+441508,86",SUP,R,"65","11",JIN,EN50SB20EB10BJ20
"4050","+80998,34+432268,65",SUP,MF,"75","18",JIN,ES40BJ20EO10SB20EB10
"4051","+81013,85+435624,45",SUP,R,"85","14","50",SB80EB10PE10
"4052","+81014,14+445059,54",SUP,MF,"75","13",JIN,BP30BJ10EO10FN10SB40
"4053","+81015,09+440024,33",SUP,MR,"75","14",JIN,SB40EB10EN10BJ20BP10EO10
"4054","+81021,68+440468,43",SUP,MF,"75","15",JIN,BJ40EO20SB30EB10
"4055","+81024,08+441093,27",SUP,MF,"75","12",JIN,BJ20EO20BP10ES10SB30EB10
"4056","+81026,50+442027,31",SUP,R,"55","12",VIN,EN60SB30BJ10
"4057","+81037,43+442546,61",SUP,MR,"65","11",JIN,SB40EN20EB10BJ10EO10FN10
"4058","+81037,86+440183,05",SUP,MR,"75","13",JIN,SB60EB10BJ30
"4059","+81040,70+436272,25",SUP,MF,"95","13","50",EO50BJ10BP10SB30
"4060","+81054,96+438738,86",SUP,MR,"85","14",JIN,SB60BJ30EO10
"4061","+81059,43+433296,72",SUP,F,"95","16",JIN,ES40BJ30BP10SB20
"4062","+81061,17+433002,79",SUP,F,"85","17",JIN,ES50BJ30EO10SE10
"4063","+81067,06+435102,44",SUP,F,"95","14",JIN,EO30BJ20PE20ES10SB20
"4064","+81070,87+438317,91",SUP,MR,"75","16",JIN,SB50EB10BJ30EO10
"4065","+81083,58+443736,24",SUP,MF,"85","15",JIN,BP30BJ20EO20SB20EB10
"4066","+81094,71+438948,53",SUP,MF,"75","15",JIN,BJ30EO30BP10SB30
"4067","+81098,60+435918,46",SUP,MR,"95","15","50",SB60EO30BJ10
"4068","+81108,90+444067,17",SUP,MF,"85","12","30",BP40BJ10EO10SB30EB10
"4069","+81111,09+434126,77",SUP,MF,"75","14","50",BJ40EO30SB30
"4070","+81118,48+442206,06",SUP,MF,"75","16",JIN,EO40BJ20BP10SB20EN10
"4071","+81135,24+437325,29",SUP,R,"75","16","50",SB70TO20BJ10
"4072","+81141,97+435394,49",SUP,MR,"85","14","50",SB60EB10PE20EO10
"4073","+81147,40+438000,21",SUP,R,"85","10","30",SB90FI10
"4074","+81151,41+444196,14",SUP,R,"75","10","30",SB100
"4075","+81155,93+444594,53",SUP,MF,"85","12",JIN,BP40BJ20EO10SB20EB10
"4076","+81159,44+440672,55",SUP,MR,"65","15",VIN,SB30EB20EN10BJ30ES10
"4077","+81163,42+431753,10",SUP,MR,"75","14",VIN,SB30TO20EB10BJ20EO20
"4078","+81173,37+445350,71",SUP,MF,"75","15",VIN,BJ40EO20BP10SB20EB10
"4079","+81181,27+433752,94",SUP,MF,"85","11","30",EO40PE20FN10SB30
"4080","+81184,21+443982,05",SUP,MF,"95","10","30",BP50EO10SB30EB10
"4081","+81195,29+441985,40",SUP,R,"85","9","30",SB90FX10
"4082","+81199,87+432350,17",SUP,MR,"75","13",JIN,SB40TO20EB10EO20BJ10
"4083","+81215,26+436796,96",SUP,MF,"95","13","50",EO40BJ20FI10SB30
"4084","+81216,14+434478,57",SUP,F,"95","10","30",EO30BJ20BP20FN10SB20
"4085","+81218,77+441704,42",SUP,R,"65","9","30",SB80EB10FX10
"4086","+81224,34+433105,06",SUP,MF,"75","17",JIN,ES40BJ20EO10SB20EB10
"4087","+81224,64+440451,83",SUP,MR,"75","12",JIN,EN30SB20EB10BJ20BP10EO10
"4088","+81228,72+442943,50",SUP,MR,"65","13",JIN,SB60EB10BJ20FX10
"4089","+81230,69+433568,31",SUP,MM,"95","8","30",SB40EB10EO40BJ10
"4090","+81231,11+440192,77",SUP,MR,"65","17",VIN,SB50EB10BP20BJ10EO10
"4091","+81234,27+440828,50",SUP,MR,"75","12",VIN,EN30SB30RX10BJ20EO10
"4092","+81236,98+443712,31",SUP,MF,"85","11","30",BP30EO30FN10SB30
"4093","+81249,06+442532,09",SUP,R,"85","9","30",SB80BP10FN10
"4094","+81255,64+444789,91",SUP,MR,"75","12",JIN,SB60EB10BP20FN10
"4095","+81257,70+444342,68",SUP,MF,"75","15",JIN,BJ30BP20EO20SB30
"4096","+81258,58+443612,68",SUP,MF,"75","15",JIN,BP30BJ20EO20SB20EB10
"4097","+81270,51+442785,50",SUP,MR,"65","13",JIN,SB60EB10BJ20FX10
"4098","+81273,42+436387,53",SUP,MF,"85","13","50",EO40BJ20FI10SB30
"4099","+81273,80+445066,32",SUP,R,"75","10",JIN,SB70EB10BP10FN10
"4100","+81278,87+438300,01",SUP,MR,"95","9","30",SB70EO20BJ10
"4101","+81280,13+439385,41",SUP,F,"95","17",VIN,BJ30ES30EO20SB20
"4102","+81284,50+435975,23",SUP,MF,"85","14","50",BJ30EO30FX10SB30
"4103","+81290,80+443432,78",INF,MR,"75","10","30",SB60EB10BP20BJ10
"4104","+81290,80+443432,78",SUP,MR,"25","17","90",SB60EB10BJ30
"4105","+81296,56+435790,26",SUP,MF,"95","16","50",BJ30EO30PE10SB30
"4106","+81301,06+438603,29",SUP,R,"85","12","50",EN60EB30BJ10
"4107","+81313,78+431634,75",SUP,MF,"75","15",JIN,EO30BJ20BP10SB30RX10
"4108","+81314,08+435445,98",SUP,F,"95","14","50",EO40BJ20ES10PE10SB20
"4109","+81316,84+439061,61",SUP,MF,"75","18",VIN,BJ40EO20ES10SB20EB10
"4110","+81323,05+438036,30",SUP,MR,"75","11","30",SB70EO20PE10
"4111","+81325,11+435627,33",SUP,F,"95","17",JIN,BJ30ES30EO20SB20
"4112","+81327,46+435246,92",SUP,MF,"85","14","30",EO40BJ20PE10SB30
"4113","+81331,04+431301,13",SUP,MF,"75","18",VIN,BJ40BP10EO10SB30RX10
"4114","+81333,78+441168,49",SUP,MF,"75","16",JIN,BJ30EO30ES10SB20EB10
"4115","+81344,12+440214,79",SUP,MR,"75","13",JIN,EN20SB20TO20EB10BJ10BP10EO10
"4116","+81353,23+439979,60",SUP,MF,"75","18",VIN,BJ60SB20EB10TO10
"4117","+81368,24+442216,06",SUP,F,"75","17",VIN,BJ50EO30SB20
"4118","+81400,15+434624,97",SUP,F,"95","12","30",BJ30EO30BP10FN10SB20
"4119","+81406,19+434827,41",SUP,R,"75","14",JIN,SB60EB10TO10BJ20
"4120","+81406,23+445286,29",SUP,MR,"65","6","30",RX70FX20FN10
"4121","+81414,98+434377,17",SUP,F,"95","12","30",EO40BJ20ES10PE10SB20
"4122","+81419,10+432820,38",SUP,MF,"55","18",VIN,BJ30ES20EO10SB30EB10
"4123","+81419,50+444025,24",SUP,MR,"75","12","50",SB70BP20FN10
"4124","+81426,53+437758,39",SUP,MF,"85","17",JIN,EO40BJ30SB30
"4125","+81438,27+440988,58",SUP,R,"85","9","30",SB100
"4126","+81452,99+438635,58",SUP,R,"75","12","50",EN60SB30FX10
"4127","+81462,54+444243,44",SUP,R,"85","13","30",SB90RX10
"4128","+81463,09+441613,99",SUP,R,"85","9","30",SB100
"4129","+81465,01+441910,65",SUP,MF,"75","15",JIN,BJ40EO30SB20EB10
"4130","+81477,10+432770,07",SUP,MR,"75","18",VIN,SB60EB10BJ20EO10
"4131","+81481,10+444617,84",SUP,R,"75","7","30",EN70RX10PE20
"4132","+81481,13+442408,27",SUP,MM,"65","10","30",SB50FN30BJ10FX10
"4133","+81481,28+433311,67",SUP,MF,"75","15",JIN,BJ30ES20EO10SB30EB10
"4134","+81489,93+436271,37",SUP,MR,"85","13","50",SB50EB10EO30BJ10
"4135","+81500,43+437469,92",SUP,MF,"75","16",JIN,EO30PE20BJ10ES10SB30
"4136","+81502,78+442885,26",SUP,R,"85","10","30",SB90EB10
"4137","+81513,00+432248,07",SUP,R,"85","13",JIN,SB40EN30EB10BP10EO10
"4138","+81526,32+433882,08",SUP,MM,"85","13","30",SB50EO30BJ10FI10
"4139","+81529,97+440468,64",SUP,R,"85","9","30",SB100
"4140","+81530,45+431249,97",SUP,MF,"95","18",VIN,BJ60EO10SB20TO10
"4141","+81536,89+432589,97",SUP,R,"85","15",JIN,EN40SB40EB10FX10
"4142","+81539,59+436907,23",SUP,MF,"65","17",VIN,BJ30EO20FX10SB30EB10
"4143","+81553,16+434100,93",SUP,F,"95","12","30",EO40BP20FN20PE10SB10
"4144","+81560,60+439624,28",SUP,MR,"75","17",JIN,SB50EB10BJ30BP10
"4145","+81561,97+438459,63",SUP,MR,"75","11","30",SB70EO20PE10
"4146","+81567,06+436676,84",SUP,MF,"85","6","30",FX70RX30
"4147","+81568,80+432928,98",SUP,R,"75","12","50",SB60EB10RX10BJ10EO10
"4148","+81571,78+435810,50",SUP,MR,"65","15",JIN,SB50EB10BJ20PE20
"4149","+81579,38+439025,32",SUP,F,"75","18",VIN,BJ50EO20ES10SB20
"4150","+81588,73+436387,54",SUP,MF,"95","13","50",EO40BJ20SB30EB10
"4151","+81588,87+438136,60",SUP,R,"75","11","30",SB90FI10
"4152","+81590,45+433676,63",SUP,MF,"95","13","30",EO40BJ10PE10SB40
"4153","+81599,96+431947,38",SUP,MR,"65","17",VIN,SB30TO20EB10BJ30EO10
"4154","+81603,56+435040,92",SUP,R,"75","11","30",SB70EB10EO10FN10
"4155","+81607,08+435280,68",SUP,MR,"75","10","30",SB60EB10BP10EO10PE10
"4156","+81607,84+440105,00",SUP,MF,"75","19",VIN,BJ40EO20ES10EB10SB10TO10
"4157","+81612,66+443824,40",SUP,MR,"85","12",JIN,SB60RX10BP20BJ10
"4158","+81617,61+431658,80",SUP,R,"65","17","120",TO40SB30EN20BJ10
"4159","+81622,83+436114,94",SUP,MF,"95","13","50",BJ30EO30BP10SB30
"4160","+81624,92+445281,89",SUP,R,"85","9","30",SB70EN30
"4161","+81629,74+443511,76",SUP,R,"75","11",JIN,SB60EN20BP10EO10
"4162","+81634,30+440941,37",SUP,R,"75","10","30",SB100
"4163","+81634,42+439351,97",SUP,F,"85","15",JIN,BJ30EO30BP20SB20
"4164","+81636,18+442105,16",SUP,MF,"85","10","30",BJ30BP30FN10SB30
"4165","+81647,72+436283,89",SUP,MF,"85","17",VIN,BJ30EO20ES20SB20EB10
"4166","+81654,70+441604,89",SUP,R,"75","10","30",SB80EB10FX10
"4167","+81654,93+442565,03",SUP,R,"85","9","30",SB80EB10FI10
"4168","+81658,51+444217,28",SUP,MR,"85","8","30",SB70BP10EO10FN10
"4169","+81659,74+432391,35",SUP,F,"85","19",VIN,ES70BJ20SE10
"4170","+81674,58+434567,25",SUP,R,"65","15",VIN,EN30SB30TO20BJ10EO10
"4171","+81683,79+443111,60",SUP,MF,"65","17",VIN,BJ50EO10SB30EB10
"4172","+81685,21+437869,41",SUP,MR,"85","12","30",SB70EO20BJ10
"4173","+81685,37+431070,00",SUP,MM,"65","17",VIN,SB40TO10BJ50
"4174","+81686,07+440562,16",SUP,R,"85","9","30",SB100
"4175","+81686,92+439872,68",SUP,R,"75","14",VIN,SB40TO30EB10BJ10EO10
"4176","+81692,18+432131,00",SUP,MR,"85","13",JIN,SB60EB10BJ20EO10
"4177","+81693,91+441849,82",SUP,MF,"75","18",VIN,BJ40EO20ES10SB20EB10
"4178","+81695,44+445045,14",SUP,R,"75","6","30",RZ90RX10
"4179","+81719,61+444379,23",SUP,R,"75","13","50",SB100
"4180","+81726,39+431480,21",SUP,MF,"75","18",VIN,BJ50EO10SB30TO10
"4181","+81729,40+434468,90",SUP,MF,"75","18",VIN,BJ30EO30ES10SB20EB10
"4182","+81729,73+436677,31",SUP,F,"75","18",VIN,ES50BJ40SE10
"4183","+81730,70+443135,72",SUP,R,"75","13",JIN,SB50EN20EB10BJ20
"4184","+81732,80+432646,69",SUP,MF,"75","17",JIN,EO30BJ20ES10SB30EB10
"4185","+81740,13+438400,28",INF,R,"45","11","30",SB80BP10FN10
"4186","+81740,13+438400,28",SUP,F,"55","18",VIN,EO80BJ20
"4187","+81744,25+437707,58",SUP,F,"95","17",JIN,EO40BJ30ES20SB10
"4188","+81749,05+444673,63",SUP,R,"75","7","30",EN80SB20
"4189","+81749,99+435865,92",SUP,F,"95","13","50",EO50BJ30ES10SE10
"4190","+81750,92+431182,27",SUP,MF,"75","18",VIN,BJ50EO10SB30TO10
"4191","+81751,40+436054,78",SUP,F,"95","17",JIN,EO30BJ20ES20PE10SB20
"4192","+81763,70+440164,60",SUP,R,"85","11","30",SB90FX10
"4193","+81782,22+432775,74",SUP,MR,"75","16",VIN,EN30SB30EB10BJ10BP10EO10
"4194","+81784,90+433142,91",SUP,F,"75","17",JIN,EO50BJ30SB20
"4195","+81786,93+437182,85",SUP,R,"85","15","50",SB90FX10
"4196","+81791,72+438841,99",SUP,MR,"65","10",JIN,SB40EN20RX10BJ20EO10
"4197","+81797,19+444787,34",SUP,MR,"85","6","30",RZ40RX30FX30
"4198","+81816,93+445010,70",SUP,R,"75","13","50",EN70SB30
"4199","+81821,00+431366,08",SUP,MR,"85","17",VIN,SB30TO20EB10BJ30EO10
"4200","+81826,12+441340,55",SUP,R,"85","8","30",SB90FX10
"4201","+81836,25+437939,62",SUP,R,"85","9","30",EB100
"4202","+81841,82+443209,09",SUP,R,"85","10","30",SB100
"4203","+81849,17+432879,48",SUP,MF,"75","18",VIN,BJ40ES20EO10SB30
"4204","+81850,21+439112,71",SUP,MF,"75","13",JIN,EO30BJ20BP20SB30
"4205","+81852,39+435021,63",SUP,MF,"65","18",VIN,BJ30EO30ES10SB20EB10
"4206","+81854,71+432568,59",SUP,F,"75","18",JIN,BJ30ES30EO20SB20
"4207","+81854,82+433479,10",SUP,F,"85","18",VIN,EO60BJ30SB10
"4208","+81864,90+442302,97",SUP,F,"75","17",VIN,BJ40EO30ES20SB10
"4209","+81868,12+444549,30",SUP,R,"85","8","30",EN90SB10
"4210","+81870,50+436158,09",SUP,F,"85","18",JIN,EO30ES30BJ20PE10SE10
"4211","+81875,16+436899,70",SUP,MR,"75","11",JIN,EN30SB30TO10BP20EO10
"4212","+81882,46+434129,85",SUP,F,"95","14","50",EO50FN20PE20BP10
"4213","+81884,12+438251,01",SUP,R,"75","11","30",SB80BP10EO10
"4214","+81891,93+437570,46",SUP,MF,"85","17",JIN,BJ30EO30PE10SB30
"4215","+81896,09+432380,14",SUP,F,"85","19",VIN,ES80BJ10SB10
"4216","+81898,57+445243,69",SUP,R,"65","15","70",EN60SB30EB10
"4217","+81905,83+432049,67",SUP,MF,"85","19",JIN,BJ30ES30EO10SB20EB10
"4218","+81917,05+434397,67",SUP,F,"75","17",VIN,BJ40EO30BP10ES10SE10
"4219","+81920,10+435387,38",SUP,F,"95","13","50",EO30BJ20PE20FN10SB20
"4220","+81920,37+441982,85",SUP,F,"65","18",VIN,BJ50BP10EO10FN10SB20
"4221","+81931,33+435844,82",SUP,MF,"75","14","30",EO30BJ20ES10SB30EB10
"4222","+81935,08+436655,55",SUP,MF,"65","17",VIN,BJ50BP10EO10SB20EB10
"4223","+81940,26+435048,97",SUP,R,"85","11",JIN,SB60TO20EB10FX10
"4224","+81945,78+443338,52",SUP,MF,"65","15",VIN,BJ50BP10SB30EB10
"4225","+81949,62+439524,49",SUP,MR,"65","18",VIN,SB40EB10TO10BJ40
"4226","+81951,84+436434,68",SUP,MF,"85","14","30",EO30BJ10BP10PE10SB30EB10
"4227","+81956,51+443475,92",SUP,R,"85","7","30",SB100
"4228","+81958,42+440789,32",SUP,R,"85","9","30",SB100
"4229","+81958,44+445119,40",SUP,R,"75","6","30",RZ90RX10
"4230","+81959,31+437143,83",SUP,R,"75","9","30",EN70SB20FX10
"4231","+81971,14+431817,37",SUP,F,"95","20",VIN,ES70BJ20SE10
"4232","+81976,07+439777,42",SUP,MF,"75","16",VIN,BJ40EO20ES10SB20EB10
"4233","+81984,02+436845,72",SUP,MF,"75","15",VIN,BJ30EO20ES10SB30EB10
"4234","+81994,51+442810,59",SUP,R,"85","10","30",SB90EB10
"4235","+82009,68+445557,13",SUP,R,"85","13","50",EN90SB10
"4236","+82013,47+441478,65",SUP,R,"85","9","30",SB90FX10
"4237","+82018,97+431654,63",SUP,MF,"75","19",VIN,BJ50ES20SB20EB10
"4238","+82029,76+443806,27",SUP,MF,"75","15",JIN,EO40BP30SB30
"4239","+82038,08+430990,85",SUP,MR,"75","17",VIN,TO40SB30BJ20EO10
"4240","+82038,40+437810,42",SUP,F,"75","16",JIN,BJ30ES30EO20SB20
"4241","+82043,18+443097,17",SUP,MF,"85","11","50",BP50BJ10EN30EB10
"4242","+82043,93+435481,42",SUP,R,"85","12","50",SB80EB10EO10
"4243","+82050,90+437310,20",SUP,MF,"75","19",VIN,BJ30EO20PA20SB20EB10
"4244","+82052,48+441194,93",SUP,R,"65","9","30",SB90FX10
"4245","+82055,33+432361,62",SUP,MR,"75","14",JIN,SB60TO10BJ20ES10
"4246","+82059,55+431281,32",SUP,F,"85","19",VIN,ES60BJ10EO10SB20
"4247","+82061,06+431411,37",SUP,F,"75","19",VIN,ES50BJ20EO10SB20
"4248","+82065,56+442613,81",SUP,MM,"75","15",VIN,SB40EB10BJ40BP10
"4249","+82070,18+437413,32",SUP,F,"85","17",JIN,EO40BJ20PA20SB20
"4250","+82078,12+432629,62",SUP,F,"85","19",VIN,ES90BJ10
"4251","+82080,96+444213,68",SUP,R,"75","11","50",EN60SB30FX10
"4252","+82081,71+438948,45",SUP,MF,"75","18",VIN,BJ50BP10EO10SB20EB10
"4253","+82086,40+438666,14",SUP,MF,"85","15",JIN,BJ30EO30ES10SB20EB10
"4254","+82087,67+440213,45",SUP,R,"85","10","30",SB100
"4255","+82095,04+431574,39",SUP,MF,"75","18",VIN,BJ40EO20SB30RX10
"4256","+82098,91+444823,13",SUP,R,"75","12","50",EN70SB30
"4257","+82100,15+432849,39",SUP,MF,"85","16",JIN,BJ30EO30ES10SB30
"4258","+82100,78+434674,02",SUP,MF,"75","16",VIN,BJ40EO20SB30EB10
"4259","+82101,82+433683,81",SUP,F,"95","12","30",BJ30EO30BP20SB20
"4260","+82102,83+433267,01",SUP,MF,"75","18",JIN,BJ40EO30SB20EB10
"4261","+82106,69+436098,76",SUP,MF,"85","11","30",BJ30EO30SB30EB10
"4262","+82115,32+442327,15",SUP,MF,"85","14",JIN,EO30BJ20BP10ES10SB30
"4263","+82120,26+438302,18",SUP,MR,"85","13","30",SB50EB10EO20BJ10BP10
"4264","+82125,08+443548,86",SUP,R,"75","6","30",RX90FX10
"4265","+82125,94+440907,21",SUP,R,"65","7","30",SB80FI10FN10
"4266","+82126,60+442150,59",SUP,F,"95","13","30",BP30BJ20EO20FN10SB20
"4267","+82130,03+433880,57",SUP,F,"95","12","30",BP30EO30BJ20SB20
"4268","+82132,40+434959,44",SUP,MF,"95","15","50",EO40BJ20FI10SB30
"4269","+82137,01+439958,89",SUP,R,"85","11","30",SB90FX10
"4270","+82144,27+434436,47",SUP,R,"75","13",VIN,SB50EN20TO10EO20
"4271","+82146,20+436660,53",SUP,MR,"75","13","50",SB40TO20EB10BJ20FI10
"4272","+82152,02+439423,05",SUP,MR,"75","12",JIN,SB40TO20EB10BJ20EO10
"4273","+82171,01+436933,96",SUP,MF,"85","9","30",BP20EO20BJ10PE10SB30EB10
"4274","+82172,04+445246,65",INF,R,"75","7","30",SB100
"4275","+82172,04+445246,65",SUP,R,"25","17","90",EN80SB20
"4276","+82177,04+438017,15",SUP,MF,"95","14",JIN,EO40BP20BJ10SB30
"4277","+82186,36+434294,06",SUP,MF,"75","15",VIN,BJ30EO30ES10SB20EB10
"4278","+82189,66+434155,81",SUP,F,"75","18",VIN,BJ50ES20EO10SB20
"4279","+82196,16+439153,62",SUP,MR,"65","15",VIN,SB50EB10TO10BJ30
"4280","+82202,21+441867,17",SUP,MR,"75","11",JIN,SB60EO20BJ10BP10
"4281","+82214,33+434805,68",SUP,F,"85","15",JIN,PE40BJ20EO20SB20
"4282","+82215,79+430725,61",SUP,MF,"75","19",VIN,BJ60ES10SB20TO10
"4283","+82215,85+438447,09",SUP,MR,"85","11","30",SB60EB10EO20BJ10
"4284","+82218,00+435045,44",SUP,MR,"85","11","30",SB60EO20BJ10FN10
"4285","+82222,81+440377,46",SUP,F,"75","17",VIN,BJ50EO30SB20
"4286","+82224,32+445166,59",SUP,R,"85","12","50",EN90SB10
"4287","+82224,38+437257,88",SUP,MM,"75","13",JIN,SB30EB10EN10EO30BJ10BP10
"4288","+82227,16+434067,88",SUP,MR,"95","10","30",SB70EO20BP10
"4289","+82227,31+431865,20",SUP,MR,"75","14",JIN,SB40EB10RX10BJ30EO10
"4290","+82234,55+444237,95",SUP,MF,"85","16",JIN,BP40BJ10EO10FN10SB30
"4291","+82259,77+437778,05",SUP,R,"85","13","50",EN70SB20FX10
"4292","+82265,10+441515,48",SUP,MR,"75","15",JIN,SB60EB10BJ30
"4293","+82267,34+435684,81",SUP,MR,"75","12","30",SB50EB10EO20BJ10FX10
